title,company,location,summary,salary
Operations Analyst - Marketplace,THE ICONIC,Sydney NSW,You have experience in operational process improvement and driving efficiency through data. The successful candidate will be comfortable immersing themselves in...,
Data Scientist,Cover Genius,Sydney NSW,We’re seeking a senior data scientist to support the product and marketing with insights gained from analysing company data....,
Data Scientist,THE ICONIC,Sydney NSW,We love to move fast and validate learning using data (lucky for us our Data Science & Analytics team is also world class!)....,
Risk Analyst,Bupa,Sydney NSW,"Strong analytical skills to convert risk and incident data into meaningful management information; Working with the Compliance team and Risk Business Partner,...",
Data Scientist,THE ICONIC,Sydney NSW,We love to move fast and validate learning using data (lucky for us our Data Science & Analytics team is also world class!)....,
Data Scientist,Cover Genius,Sydney NSW,We’re seeking a senior data scientist to support the product and marketing with insights gained from analysing company data....,
Data Analyst- Financial Services,Progressive Recruitment,,The Data Analyst will be comfortable preparing big data infrastructure to be analysed by Data Analyst. Data Analyst - Financial Services- Sydney CBD-$750....,$650 - $700 a day
Commercial Pricing & Yield Analyst,Nine Entertainment,,Experience with complex or large data sets. Analysing data from reporting tools such as Tableu and Qlkview to provide business recommendations....,
Resource Allocator,dnata catering,,"Cover absenteeism, upload labour hire data, prepare and distribute day sheets for all areas of the Catering Business....",
Data Warehouse Test Lead,DX Solutions,,"Testing on Data Warehouse projects. We are looking to consolidate multiple BI tools, data marts and DWH’s into a common platform to have readily available data...",
Data Analyst - Campaign Analytics,Morgan McKinley,,One of Australia best places to work are looking for Campaigns Analyst with strong tech skills and campaigns experience. Calling all campaign analysts!...,
Onboarding Specialist,Conga,,Enthusiastically monitor Salesforce data. 1+ year of experience with business and data analysis. D. Become a Conga product SME for Data & Docs products....,
Commercial & Reporting Analyst,Excite Holidays,,"After 16 years of successful year on year growth and an expanding suite of services and products, we have an exciting opportunity for a Commercial & Reporting...",
Data Engineer,hipages,,"You will work closely with our data architect, data scientists, data analysts as well as key business stakeholders to devising strategies, prioritise, and...",
Data Engineer,Deputy,,"As an experienced Data Engineer you will support our software developers, database architects, data analysts and data scientists on data initiatives and will...",
Opportunities available in QBE in Actuarial across Sydney an...,QBE,,"Analysts and Senior Analysts (Pricing and Reserving). Ability to work with varied data sources, developing an effective code base to produce accurate data sets...",
Operations Analyst - Marketplace,THE ICONIC,Sydney NSW,You have experience in operational process improvement and driving efficiency through data. The successful candidate will be comfortable immersing themselves in...,
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Data Analyst,Robert Half Australia,Sydney NSW,"Identify data gaps, analyze and document data patterns. Transferring data to insight in partnership with business by identifying the requirements and gaps and...",$550 a week
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Operations Analyst - Marketplace,THE ICONIC,Sydney NSW,You have experience in operational process improvement and driving efficiency through data. The successful candidate will be comfortable immersing themselves in...,
Senior Financial Analyst,Corporate Services,,"Senior Financial Analyst. The Senior Financial Analyst will review, analyse, consolidate and report on financial and performance data within TfNSW's Corporate...",
Logistics System Analyst,CHEP,,"CHEP helps move more goods to more people, in more places than any other organisation on earth. Its pallets, crates and containers form the invisible backbone...",
Business Analyst,Konekt,,"Experienced, functional Business Analyst required. 3+ years’ experience as a Business Analyst. Complex and challenging role (eg vast data) with Agile approach....",
Campaign Data Analyst- Loyalty and Travel Industry,Talent Insights Group,,"Work with Core analytics teams to ensure that existing data quality is constantly improved. Marketing Data OPs, Campaign Analysis, Campaign Execution, database...",
Research Analyst - Super,FourQuarters,,Research Analyst - Super. Responsibilities within the Research Analyst role:. Contribute to the research process and data quality....,
Digital Analyst and Conversion Specialist,Prospa,,"If you have a great attention to detail, love working with data and want to join a team that embraces data to help make decisions, we want to hear from you....",
Senior Data Scientist / Machine Learning Engineer,Intellify,,"We also believe great data science comes from great teams, so invest continuously in up-skilling and cross-training our data scientists, with lunch & learn...","$120,000 - $160,000 a year"
Marketing Assistant,Equitise Pty Ltd,,"The job title for the position is Analyst. Full-time | Sydney NSW, Australia....",
Business Intelligence Analyst,Beatmy Salary,,"Strong knowledge on Data modelling, Data Analysis and Data structures. SSRS, Power BI, MS Excel, SQL Queries, Microsoft Business Intelligence, Transact SQL,...","$44,000 a year"
Site Business Analyst,DB Schenker,,Analyse productivity opportunities and convert raw data into logical business requirements. We are seeking a Site Business Analyst to join our busy team....,
