title,company,location,summary,salary
"Analyst, Data Science",NAB - National Australia Bank,Melbourne VIC,"Data wrangling and exploration experience. Reporting to the Data Science Manager, our analyst Data Scientists will support the development of the analytics...",
Data Analyst,Viva Energy,Melbourne VIC,"You will build trust in the data through accurate, clean data and reporting and contribute to quality improvement and data integrity....",
Data Analyst,Servian,Melbourne VIC,"Data & Analytics - BI/DW, Big Data Analytics, Data Engineering, Data Science and Advanced Analytics. As a Data Warehouse and BI generalist you will bring end to...",
"Associate, Ratings Analytical (Insurance Ratings Pacific)",S&P Global,,"Candidates with less experience can be considered as Rating Analyst. Working closely with Lead Analysts, a primary analyst will also have the opportunity to...",
Analytics Consultant - Training and Enablement - Melbourne,"InterWorks, Inc.",,"Work with analysts, engineers, programmers and executives to tell a story with their data. Help people understand the how and why of data visualization....",
Business Analyst (Employee UX),TabCorp Holdings,,Document business/software requirements and processes and support data migration and manipulation. This role acts as the key interface between delivery teams...,
NAB Process Analyst,HAYS,,Exporting data to excel and applying formatting or formulas to data before checking and sending out via email....,
Business Analysts,Terra Firma,,You have extensive experience as a Business analyst on Agile and/or Waterfall projects. You have strong Business Process Mapping/Re-engineering skills and are...,
Senior Data Scientist,Talent International,,Strong data management. The Data Scientist will posses the following experience:. This is an exciting opportunity to join a leading organisation on a 6 month...,$900 - $960 a day
HR Systems Analyst,South East Water Corporation,,"The Systems Analyst will be responsible for supporting the system post ‘go live’. Proven ability to identify system improvement opportunities, analyse data and...",
Wealth QA Analyst (Complaints),Bluefin Resources,,Strong & proven analytical skills - the ability to understand & analyse data. Leading Full Service Banking & Wealth Group....,
Security Analyst - Infrastructure Services,Clayton Utz,,Understanding of mid-tier data centre design. We are currently seeking to recruit a Security Analyst on a 12 month contract who is passionate about security and...,
"Multiple Test Analyst roles - Automation, Manual & Functiona...",Michael Page,,"Automation Test Analyst. 3x Test Analyst roles open. ""*Test analysis/design, preparation, execution for different test types (ST, SIT, End to End, Data...",$400 - $500 a week
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
"Analyst, Data Science",NAB - National Australia Bank,Melbourne VIC,"Data wrangling and exploration experience. Reporting to the Data Science Manager, our analyst Data Scientists will support the development of the analytics...",
Data Analyst,Viva Energy,Melbourne VIC,"You will build trust in the data through accurate, clean data and reporting and contribute to quality improvement and data integrity....",
Data Analyst,Servian,Melbourne VIC,"Data & Analytics - BI/DW, Big Data Analytics, Data Engineering, Data Science and Advanced Analytics. As a Data Warehouse and BI generalist you will bring end to...",
Lead Data Security Analyst,Preacta Recruitment,,"At this leading professional services organisation, the Lead Data Security Analyst will have a deep understanding of data environments and data movement,...",
data analyst / technical ba,Randstad,,"Proven ability in data mining and data mapping. Seamless data migration between systems. Strong analyst, systems and reporting background....",
Business Analyst,Robert Half Australia,,An exciting new position for a skilled and talented Business Analyst is available immediately in the CBD to start ASAP for 3 months....,$40 an hour
Account Director,Weber Shandwick,,"Our dynamic team of storytellers, digital experts, analysts, creatives, producers, planners and strategists in both paid and earned media, work with clients...",
Lead Data Scientist,Greythorn,,10 years Data Science experience. Work with a cutting edge Data Science/Artifical Intelligence team consulting to some of Australia's most prestigious clients....,
Service and Support Specialist (Based in Melbourne or Singap...,Illumina,,"Collaborate with Field Management, Customer Service, Global Logistics, global analysts and information systems (GIS) staff to ensure compliant, successful,...",
Data Scientist - Utilities Retail,Michael Page,,Experience working with Data Engineers and Analysts. Mid size organisation looking to expand their Data capacity....,
"Principal Analyst - Public Sector, Ovum",Informa,,"Principal Analyst, Public Sector, Ovum. Ideally, you will have extensive experience in building models based on primary research data and market demographics....",
Digital Analyst,Interactiveinc,,Extremely passionate about data driven marketing. Analyse large and complex data sets using a variety of tools....,"$70,000 - $90,000 a year"
Performance Test Analyst,Ensure Recruitment,,Identify environment and data requirements. Our client is currently looking for Quality Engineers for permanent positions in Melbourne CBD....,"$100,000 - $135,000 a year"
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
"Analyst, Data Science",NAB - National Australia Bank,Melbourne VIC,"Data wrangling and exploration experience. Reporting to the Data Science Manager, our analyst Data Scientists will support the development of the analytics...",
Data Analyst,Viva Energy,Melbourne VIC,"You will build trust in the data through accurate, clean data and reporting and contribute to quality improvement and data integrity....",
Data Analyst,Servian,Melbourne VIC,"Data & Analytics - BI/DW, Big Data Analytics, Data Engineering, Data Science and Advanced Analytics. As a Data Warehouse and BI generalist you will bring end to...",
Revenue Analyst,Robert Half Australia,,Due to company expansion they're seeking an ambitious Revenue Analyst with a strong desire and willingness to add value to the business....,"$80,000 a year"
Agile Business Analysts,Terra Firma,,You have strong Business Process Mapping/Re-engineering skills and are able to interpret this data to elicit the best outcome for clients....,
Sales Analyst,Archway,,"Intellectually curious, you are also confident in interacting with, and presenting to the sales and management team regarding data and analytics....",
